TABLE NO.  1
 ID          TIME        DV          MDV         CMT         DL          IPRED       IWRES       DV          PRED        RES         WRES
  1.3000E+01  6.0000E+01  1.6137E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  1.5257E-01  1.6137E-01  8.7949E-03  1.5257E-01  8.7721E-01
  1.3000E+01  9.0000E+01  2.0922E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  2.0905E-02  2.0922E-02  1.6839E-05  2.0905E-02  1.2019E-01
  1.3000E+01  9.0000E+01  8.3310E-03  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  8.3030E-03  8.3310E-03  2.8057E-05  8.3030E-03  4.7738E-02
  1.3000E+01  9.0000E+01  6.0035E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  5.9859E-02  6.0035E-02  1.7629E-04  5.9859E-02  3.4416E-01
  1.3000E+01  1.2000E+02  1.1471E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  1.1471E-02  1.1471E-02  2.1914E-07  1.1471E-02  6.5954E-02
  1.3000E+01  1.2000E+02  7.1323E-03  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  7.1318E-03  7.1323E-03  4.7543E-07  7.1318E-03  4.1005E-02
  1.3000E+01  1.2000E+02  2.7680E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  2.7677E-02  2.7680E-02  3.0951E-06  2.7677E-02  1.5913E-01
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.4000E+01  2.0000E+00  4.1737E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00 -1.8167E-01  4.1737E+00  4.3554E+00 -1.8167E-01 -1.0445E+00
  1.4000E+01  2.0000E+00  5.1596E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  3.4312E-01  5.1596E-01  1.7283E-01  3.4312E-01  1.9728E+00
  1.4000E+01  2.0000E+00  1.3113E+00  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  5.4389E-01  1.3113E+00  7.6740E-01  5.4389E-01  3.1271E+00
  1.4000E+01  5.0000E+00  2.4322E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00 -6.2461E-01  2.4322E+00  3.0568E+00 -6.2461E-01 -3.5912E+00
  1.4000E+01  5.0000E+00  3.1416E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01  2.1288E-02  3.1416E-01  2.9288E-01  2.1288E-02  1.2239E-01
  1.4000E+01  5.0000E+00  1.6117E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00  2.5484E-01  1.6117E+00  1.3568E+00  2.5484E-01  1.4652E+00
  1.4000E+01  1.0000E+01  1.2701E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00 -3.5157E-01  1.2701E+00  1.6216E+00 -3.5157E-01 -2.0214E+00
  1.4000E+01  1.0000E+01  2.7419E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01 -2.7135E-02  2.7419E-01  3.0132E-01 -2.7135E-02 -1.5601E-01
  1.4000E+01  1.0000E+01  1.3613E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00 -1.2205E-01  1.3613E+00  1.4834E+00 -1.2205E-01 -7.0175E-01
  1.4000E+01  1.5000E+01  7.7652E-01  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01 -5.0403E-02  7.7652E-01  8.2692E-01 -5.0403E-02 -2.8979E-01
  1.4000E+01  1.5000E+01  2.0205E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01 -2.6395E-02  2.0205E-01  2.2844E-01 -2.6395E-02 -1.5176E-01
  1.4000E+01  1.5000E+01  1.0192E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00 -1.5979E-01  1.0192E+00  1.1790E+00 -1.5979E-01 -9.1872E-01
  1.4000E+01  2.0000E+01  4.1187E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01  1.1260E-04  4.1187E-01  4.1176E-01  1.1260E-04  6.4738E-04
  1.4000E+01  2.0000E+01  1.3340E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5192E-01 -1.8520E-02  1.3340E-01  1.5192E-01 -1.8520E-02 -1.0648E-01
  1.4000E+01  2.0000E+01  9.3646E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.1250E-01  1.2396E-01  9.3646E-01  8.1250E-01  1.2396E-01  7.1270E-01
  1.4000E+01  3.0000E+01  1.7584E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  7.7038E-02  1.7584E-01  9.8802E-02  7.7038E-02  4.4293E-01
  1.4000E+01  3.0000E+01  4.3767E-02  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02 -1.1514E-02  4.3767E-02  5.5281E-02 -1.1514E-02 -6.6198E-02
  1.4000E+01  3.0000E+01  4.8285E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  1.7272E-01  4.8285E-01  3.1013E-01  1.7272E-01  9.9306E-01
  1.4000E+01  4.5000E+01  5.1087E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  3.9753E-02  5.1087E-02  1.1334E-02  3.9753E-02  2.2856E-01
  1.4000E+01  4.5000E+01  2.6637E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  1.7034E-02  2.6637E-02  9.6035E-03  1.7034E-02  9.7938E-02
  1.4000E+01  4.5000E+01  2.1067E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  1.5446E-01  2.1067E-01  5.6210E-02  1.5446E-01  8.8810E-01
  1.4000E+01  6.0000E+01  2.7608E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  2.6314E-02  2.7608E-02  1.2938E-03  2.6314E-02  1.5129E-01
  1.4000E+01  6.0000E+01  1.9696E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  1.8236E-02  1.9696E-02  1.4605E-03  1.8236E-02  1.0485E-01
  1.4000E+01  6.0000E+01  1.1680E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  1.0800E-01  1.1680E-01  8.7949E-03  1.0800E-01  6.2097E-01
  1.4000E+01  9.0000E+01  1.1469E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  1.1452E-02  1.1469E-02  1.6839E-05  1.1452E-02  6.5843E-02
  1.4000E+01  9.0000E+01  2.4616E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  2.4588E-02  2.4616E-02  2.8057E-05  2.4588E-02  1.4137E-01
  1.4000E+01  9.0000E+01  5.1504E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  5.1327E-02  5.1504E-02  1.7629E-04  5.1327E-02  2.9511E-01
  1.4000E+01  1.2000E+02  5.0138E-03  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  5.0135E-03  5.0138E-03  2.1914E-07  5.0135E-03  2.8826E-02
  1.4000E+01  1.2000E+02  1.0696E-02  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  1.0695E-02  1.0696E-02  4.7543E-07  1.0695E-02  6.1492E-02
  1.4000E+01  1.2000E+02  1.8290E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  1.8287E-02  1.8290E-02  3.0951E-06  1.8287E-02  1.0514E-01
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.5000E+01  2.0000E+00  5.4638E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00  1.1084E+00  5.4638E+00  4.3554E+00  1.1084E+00  6.3729E+00
  1.5000E+01  2.0000E+00  2.6161E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  8.8782E-02  2.6161E-01  1.7283E-01  8.8782E-02  5.1046E-01
  1.5000E+01  2.0000E+00  1.4760E+00  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  7.0864E-01  1.4760E+00  7.6740E-01  7.0864E-01  4.0744E+00
  1.5000E+01  5.0000E+00  3.9053E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00  8.4846E-01  3.9053E+00  3.0568E+00  8.4846E-01  4.8783E+00
  1.5000E+01  5.0000E+00  2.3471E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01 -5.8170E-02  2.3471E-01  2.9288E-01 -5.8170E-02 -3.3445E-01
  1.5000E+01  5.0000E+00  2.0920E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00  7.3521E-01  2.0920E+00  1.3568E+00  7.3521E-01  4.2271E+00
  1.5000E+01  1.0000E+01  1.5150E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00 -1.0659E-01  1.5150E+00  1.6216E+00 -1.0659E-01 -6.1282E-01
  1.5000E+01  1.0000E+01  1.8628E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01 -1.1505E-01  1.8628E-01  3.0132E-01 -1.1505E-01 -6.6146E-01
  1.5000E+01  1.0000E+01  1.5880E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00  1.0468E-01  1.5880E+00  1.4834E+00  1.0468E-01  6.0187E-01
  1.5000E+01  1.5000E+01  1.3804E+00  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01  5.5351E-01  1.3804E+00  8.2692E-01  5.5351E-01  3.1824E+00
  1.5000E+01  1.5000E+01  2.6872E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01  4.0279E-02  2.6872E-01  2.2844E-01  4.0279E-02  2.3159E-01
  1.5000E+01  1.5000E+01  1.4340E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00  2.5496E-01  1.4340E+00  1.1790E+00  2.5496E-01  1.4659E+00
  1.5000E+01  2.0000E+01  7.0131E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01  2.8955E-01  7.0131E-01  4.1176E-01  2.8955E-01  1.6648E+00
  1.5000E+01  2.0000E+01  1.9216E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5192E-01  4.0239E-02  1.9216E-01  1.5192E-01  4.0239E-02  2.3136E-01
  1.5000E+01  2.0000E+01  1.0378E+00  0.0000E+00  3.0000E+00  3.0000E+00  8.1250E-01  2.2530E-01  1.0378E+00  8.1250E-01  2.2530E-01  1.2954E+00
  1.5000E+01  3.0000E+01  3.5248E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  2.5368E-01  3.5248E-01  9.8802E-02  2.5368E-01  1.4585E+00
  1.5000E+01  3.0000E+01  1.0877E-01  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02  5.3493E-02  1.0877E-01  5.5281E-02  5.3493E-02  3.0756E-01
  1.5000E+01  3.0000E+01  6.0981E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  2.9968E-01  6.0981E-01  3.1013E-01  2.9968E-01  1.7230E+00
  1.5000E+01  4.5000E+01  9.9744E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  8.8410E-02  9.9744E-02  1.1334E-02  8.8410E-02  5.0832E-01
  1.5000E+01  4.5000E+01  3.8899E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  2.9296E-02  3.8899E-02  9.6035E-03  2.9296E-02  1.6844E-01
  1.5000E+01  4.5000E+01  2.5551E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  1.9930E-01  2.5551E-01  5.6210E-02  1.9930E-01  1.1459E+00
  1.5000E+01  6.0000E+01  5.5427E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  5.4133E-02  5.5427E-02  1.2938E-03  5.4133E-02  3.1124E-01
  1.5000E+01  6.0000E+01  2.0008E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  1.8548E-02  2.0008E-02  1.4605E-03  1.8548E-02  1.0664E-01
  1.5000E+01  6.0000E+01  1.2271E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  1.1392E-01  1.2271E-01  8.7949E-03  1.1392E-01  6.5497E-01
  1.5000E+01  9.0000E+01  2.3983E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  2.3966E-02  2.3983E-02  1.6839E-05  2.3966E-02  1.3779E-01
  1.5000E+01  9.0000E+01  1.5077E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  1.5049E-02  1.5077E-02  2.8057E-05  1.5049E-02  8.6524E-02
  1.5000E+01  9.0000E+01  5.1725E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  5.1549E-02  5.1725E-02  1.7629E-04  5.1549E-02  2.9638E-01
  1.5000E+01  1.2000E+02  8.2896E-03  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  8.2893E-03  8.2896E-03  2.1914E-07  8.2893E-03  4.7660E-02
  1.5000E+01  1.2000E+02  1.2758E-02  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  1.2757E-02  1.2758E-02  4.7543E-07  1.2757E-02  7.3348E-02
  1.5000E+01  1.2000E+02  2.8453E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  2.8450E-02  2.8453E-02  3.0951E-06  2.8450E-02  1.6358E-01
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.6000E+01  2.0000E+00  4.2058E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00 -1.4957E-01  4.2058E+00  4.3554E+00 -1.4957E-01 -8.5995E-01
  1.6000E+01  2.0000E+00  2.8943E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  1.1660E-01  2.8943E-01  1.7283E-01  1.1660E-01  6.7039E-01
  1.6000E+01  2.0000E+00  8.3811E-01  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  7.0709E-02  8.3811E-01  7.6740E-01  7.0709E-02  4.0655E-01
  1.6000E+01  5.0000E+00  2.9212E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00 -1.3565E-01  2.9212E+00  3.0568E+00 -1.3565E-01 -7.7994E-01
  1.6000E+01  5.0000E+00  2.4877E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01 -4.4104E-02  2.4877E-01  2.9288E-01 -4.4104E-02 -2.5358E-01
  1.6000E+01  5.0000E+00  1.1572E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00 -1.9964E-01  1.1572E+00  1.3568E+00 -1.9964E-01 -1.1479E+00
  1.6000E+01  1.0000E+01  1.6163E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00 -5.3120E-03  1.6163E+00  1.6216E+00 -5.3120E-03 -3.0541E-02
  1.6000E+01  1.0000E+01  2.2331E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01 -7.8015E-02  2.2331E-01  3.0132E-01 -7.8015E-02 -4.4855E-01
  1.6000E+01  1.0000E+01  1.1057E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00 -3.7762E-01  1.1057E+00  1.4834E+00 -3.7762E-01 -2.1712E+00
  1.6000E+01  1.5000E+01  9.3682E-01  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01  1.0990E-01  9.3682E-01  8.2692E-01  1.0990E-01  6.3185E-01
  1.6000E+01  1.5000E+01  1.5498E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01 -7.3468E-02  1.5498E-01  2.2844E-01 -7.3468E-02 -4.2241E-01
  1.6000E+01  1.5000E+01  7.7916E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00 -3.9985E-01  7.7916E-01  1.1790E+00 -3.9985E-01 -2.2989E+00
  1.6000E+01  2.0000E+01  5.7028E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01  1.5852E-01  5.7028E-01  4.1176E-01  1.5852E-01  9.1143E-01
  1.6000E+01  2.0000E+01  1.5388E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5192E-01  1.9633E-03  1.5388E-01  1.5192E-01  1.9633E-03  1.1288E-02
  1.6000E+01  2.0000E+01  7.7562E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.1250E-01 -3.6874E-02  7.7562E-01  8.1250E-01 -3.6874E-02 -2.1201E-01
  1.6000E+01  3.0000E+01  3.3792E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  2.3911E-01  3.3792E-01  9.8802E-02  2.3911E-01  1.3748E+00
  1.6000E+01  3.0000E+01  9.5018E-02  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02  3.9738E-02  9.5018E-02  5.5281E-02  3.9738E-02  2.2847E-01
  1.6000E+01  3.0000E+01  4.6384E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  1.5372E-01  4.6384E-01  3.1013E-01  1.5372E-01  8.8380E-01
  1.6000E+01  4.5000E+01  1.0767E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  9.6332E-02  1.0767E-01  1.1334E-02  9.6332E-02  5.5387E-01
  1.6000E+01  4.5000E+01  3.3552E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  2.3948E-02  3.3552E-02  9.6035E-03  2.3948E-02  1.3769E-01
  1.6000E+01  4.5000E+01  1.9386E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  1.3765E-01  1.9386E-01  5.6210E-02  1.3765E-01  7.9143E-01
  1.6000E+01  6.0000E+01  4.3657E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  4.2364E-02  4.3657E-02  1.2938E-03  4.2364E-02  2.4357E-01
  1.6000E+01  6.0000E+01  1.9833E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  1.8373E-02  1.9833E-02  1.4605E-03  1.8373E-02  1.0564E-01
  1.6000E+01  6.0000E+01  1.0360E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  9.4807E-02  1.0360E-01  8.7949E-03  9.4807E-02  5.4510E-01
  1.6000E+01  9.0000E+01  1.9072E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  1.9055E-02  1.9072E-02  1.6839E-05  1.9055E-02  1.0956E-01
  1.6000E+01  9.0000E+01  9.6593E-03  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  9.6313E-03  9.6593E-03  2.8057E-05  9.6313E-03  5.5376E-02
  1.6000E+01  9.0000E+01  4.6618E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  4.6442E-02  4.6618E-02  1.7629E-04  4.6442E-02  2.6702E-01
  1.6000E+01  1.2000E+02  1.4771E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  1.4771E-02  1.4771E-02  2.1914E-07  1.4771E-02  8.4924E-02
  1.6000E+01  1.2000E+02  6.2821E-03  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  6.2816E-03  6.2821E-03  4.7543E-07  6.2816E-03  3.6116E-02
  1.6000E+01  1.2000E+02  1.6070E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  1.6067E-02  1.6070E-02  3.0951E-06  1.6067E-02  9.2376E-02
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.7000E+01  2.0000E+00  4.5478E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00  1.9246E-01  4.5478E+00  4.3554E+00  1.9246E-01  1.1065E+00
  1.7000E+01  2.0000E+00  3.9063E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  2.1780E-01  3.9063E-01  1.7283E-01  2.1780E-01  1.2522E+00
  1.7000E+01  2.0000E+00  1.2048E+00  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  4.3741E-01  1.2048E+00  7.6740E-01  4.3741E-01  2.5149E+00
  1.7000E+01  5.0000E+00  3.1255E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00  6.8635E-02  3.1255E+00  3.0568E+00  6.8635E-02  3.9462E-01
  1.7000E+01  5.0000E+00  2.9385E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01  9.7777E-04  2.9385E-01  2.9288E-01  9.7777E-04  5.6218E-03
  1.7000E+01  5.0000E+00  1.5121E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00  1.5533E-01  1.5121E+00  1.3568E+00  1.5533E-01  8.9307E-01
  1.7000E+01  1.0000E+01  2.0996E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00  4.7793E-01  2.0996E+00  1.6216E+00  4.7793E-01  2.7479E+00
  1.7000E+01  1.0000E+01  3.1643E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01  1.5107E-02  3.1643E-01  3.0132E-01  1.5107E-02  8.6861E-02
  1.7000E+01  1.0000E+01  1.5447E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00  6.1320E-02  1.5447E+00  1.4834E+00  6.1320E-02  3.5256E-01
  1.7000E+01  1.5000E+01  9.9983E-01  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01  1.7290E-01  9.9983E-01  8.2692E-01  1.7290E-01  9.9410E-01
  1.7000E+01  1.5000E+01  1.6238E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01 -6.6061E-02  1.6238E-01  2.2844E-01 -6.6061E-02 -3.7982E-01
  1.7000E+01  1.5000E+01  1.0184E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00 -1.6059E-01  1.0184E+00  1.1790E+00 -1.6059E-01 -9.2334E-01
  1.7000E+01  2.0000E+01  6.5338E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01  2.4162E-01  6.5338E-01  4.1176E-01  2.4162E-01  1.3892E+00
  1.7000E+01  2.0000E+01  2.0397E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5192E-01  5.2054E-02  2.0397E-01  1.5192E-01  5.2054E-02  2.9928E-01
  1.7000E+01  2.0000E+01  9.9637E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.1250E-01  1.8387E-01  9.9637E-01  8.1250E-01  1.8387E-01  1.0572E+00
  1.7000E+01  3.0000E+01  3.4256E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  2.4376E-01  3.4256E-01  9.8802E-02  2.4376E-01  1.4015E+00
  1.7000E+01  3.0000E+01  1.2828E-01  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02  7.3000E-02  1.2828E-01  5.5281E-02  7.3000E-02  4.1972E-01
  1.7000E+01  3.0000E+01  6.2960E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  3.1948E-01  6.2960E-01  3.1013E-01  3.1948E-01  1.8368E+00
  1.7000E+01  4.5000E+01  1.3841E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  1.2708E-01  1.3841E-01  1.1334E-02  1.2708E-01  7.3065E-01
  1.7000E+01  4.5000E+01  5.0818E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  4.1215E-02  5.0818E-02  9.6035E-03  4.1215E-02  2.3697E-01
  1.7000E+01  4.5000E+01  2.7534E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  2.1913E-01  2.7534E-01  5.6210E-02  2.1913E-01  1.2599E+00
  1.7000E+01  6.0000E+01  6.8563E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  6.7270E-02  6.8563E-02  1.2938E-03  6.7270E-02  3.8677E-01
  1.7000E+01  6.0000E+01  3.4471E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  3.3011E-02  3.4471E-02  1.4605E-03  3.3011E-02  1.8980E-01
  1.7000E+01  6.0000E+01  1.4603E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.7949E-03  1.3723E-01  1.4603E-01  8.7949E-03  1.3723E-01  7.8902E-01
  1.7000E+01  9.0000E+01  2.6426E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.6839E-05  2.6409E-02  2.6426E-02  1.6839E-05  2.6409E-02  1.5184E-01
  1.7000E+01  9.0000E+01  2.1193E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.8057E-05  2.1165E-02  2.1193E-02  2.8057E-05  2.1165E-02  1.2169E-01
  1.7000E+01  9.0000E+01  6.3956E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.7629E-04  6.3780E-02  6.3956E-02  1.7629E-04  6.3780E-02  3.6670E-01
  1.7000E+01  1.2000E+02  1.1534E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.1914E-07  1.1534E-02  1.1534E-02  2.1914E-07  1.1534E-02  6.6317E-02
  1.7000E+01  1.2000E+02  2.1529E-02  0.0000E+00  2.0000E+00  3.0000E+00  4.7543E-07  2.1529E-02  2.1529E-02  4.7543E-07  2.1529E-02  1.2378E-01
  1.7000E+01  1.2000E+02  3.0168E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0951E-06  3.0165E-02  3.0168E-02  3.0951E-06  3.0165E-02  1.7343E-01
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
