TABLE NO.  1
 ID          TIME        DV          MDV         CMT         DL          DV          PRED        RES         WRES
  1.6000E+01  2.0000E+01  7.7562E-01  0.0000E+00  3.0000E+00  3.0000E+00  7.7562E-01  7.9565E-01 -2.0027E-02 -1.1902E-01
  1.6000E+01  3.0000E+01  3.3792E-01  0.0000E+00  1.0000E+00  3.0000E+00  3.3792E-01  1.3028E-01  2.0763E-01  1.2340E+00
  1.6000E+01  3.0000E+01  9.5018E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.5018E-02  4.6862E-02  4.8157E-02  2.8620E-01
  1.6000E+01  3.0000E+01  4.6384E-01  0.0000E+00  3.0000E+00  3.0000E+00  4.6384E-01  3.1839E-01  1.4545E-01  8.6445E-01
  1.6000E+01  4.5000E+01  1.0767E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.0767E-01  1.9919E-02  8.7747E-02  5.2149E-01
  1.6000E+01  4.5000E+01  3.3552E-02  0.0000E+00  2.0000E+00  3.0000E+00  3.3552E-02  8.1321E-03  2.5420E-02  1.5107E-01
  1.6000E+01  4.5000E+01  1.9386E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.9386E-01  6.6029E-02  1.2783E-01  7.5971E-01
  1.6000E+01  6.0000E+01  4.3657E-02  0.0000E+00  1.0000E+00  3.0000E+00  4.3657E-02  3.0454E-03  4.0612E-02  2.4136E-01
  1.6000E+01  6.0000E+01  1.9833E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.9833E-02  1.3086E-03  1.8525E-02  1.1010E-01
  1.6000E+01  6.0000E+01  1.0360E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.0360E-01  1.2221E-02  9.1381E-02  5.4309E-01
  1.6000E+01  9.0000E+01  1.9072E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.9072E-02  7.1186E-05  1.9000E-02  1.1292E-01
  1.6000E+01  9.0000E+01  9.6593E-03  0.0000E+00  2.0000E+00  3.0000E+00  9.6593E-03  3.1557E-05  9.6278E-03  5.7219E-02
  1.6000E+01  9.0000E+01  4.6618E-02  0.0000E+00  3.0000E+00  3.0000E+00  4.6618E-02  3.5737E-04  4.6261E-02  2.7493E-01
  1.6000E+01  1.2000E+02  1.4771E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.4771E-02  1.6640E-06  1.4769E-02  8.7774E-02
  1.6000E+01  1.2000E+02  6.2821E-03  0.0000E+00  2.0000E+00  3.0000E+00  6.2821E-03  7.4206E-07  6.2813E-03  3.7331E-02
  1.6000E+01  1.2000E+02  1.6070E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.6070E-02  9.4297E-06  1.6060E-02  9.5447E-02
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.7000E+01  2.0000E+00  4.5478E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.5478E+00  4.3390E+00  2.0882E-01  1.2410E+00
  1.7000E+01  2.0000E+00  3.9063E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.9063E-01  2.0032E-01  1.9031E-01  1.1310E+00
  1.7000E+01  2.0000E+00  1.2048E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.2048E+00  8.6227E-01  3.4255E-01  2.0358E+00
  1.7000E+01  5.0000E+00  3.1255E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.1255E+00  2.9803E+00  1.4514E-01  8.6259E-01
  1.7000E+01  5.0000E+00  2.9385E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9385E-01  3.1778E-01 -2.3929E-02 -1.4221E-01
  1.7000E+01  5.0000E+00  1.5121E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.5121E+00  1.4485E+00  6.3639E-02  3.7821E-01
  1.7000E+01  1.0000E+01  2.0996E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.0996E+00  1.5936E+00  5.0591E-01  3.0067E+00
  1.7000E+01  1.0000E+01  3.1643E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.1643E-01  2.9928E-01  1.7151E-02  1.0193E-01
  1.7000E+01  1.0000E+01  1.5447E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.5447E+00  1.4939E+00  5.0746E-02  3.0158E-01
  1.7000E+01  1.5000E+01  9.9983E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.9983E-01  8.5215E-01  1.4768E-01  8.7765E-01
  1.7000E+01  1.5000E+01  1.6238E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.6238E-01  2.1268E-01 -5.0301E-02 -2.9894E-01
  1.7000E+01  1.5000E+01  1.0184E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.0184E+00  1.1561E+00 -1.3771E-01 -8.1842E-01
  1.7000E+01  2.0000E+01  6.5338E-01  0.0000E+00  1.0000E+00  3.0000E+00  6.5338E-01  4.5566E-01  1.9772E-01  1.1751E+00
  1.7000E+01  2.0000E+01  2.0397E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.0397E-01  1.3516E-01  6.8814E-02  4.0897E-01
  1.7000E+01  2.0000E+01  9.9637E-01  0.0000E+00  3.0000E+00  3.0000E+00  9.9637E-01  7.9565E-01  2.0071E-01  1.1929E+00
  1.7000E+01  3.0000E+01  3.4256E-01  0.0000E+00  1.0000E+00  3.0000E+00  3.4256E-01  1.3028E-01  2.1228E-01  1.2616E+00
  1.7000E+01  3.0000E+01  1.2828E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.2828E-01  4.6862E-02  8.1419E-02  4.8388E-01
  1.7000E+01  3.0000E+01  6.2960E-01  0.0000E+00  3.0000E+00  3.0000E+00  6.2960E-01  3.1839E-01  3.1121E-01  1.8496E+00
  1.7000E+01  4.5000E+01  1.3841E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.3841E-01  1.9919E-02  1.1849E-01  7.0422E-01
  1.7000E+01  4.5000E+01  5.0818E-02  0.0000E+00  2.0000E+00  3.0000E+00  5.0818E-02  8.1321E-03  4.2686E-02  2.5369E-01
  1.7000E+01  4.5000E+01  2.7534E-01  0.0000E+00  3.0000E+00  3.0000E+00  2.7534E-01  6.6029E-02  2.0931E-01  1.2440E+00
  1.7000E+01  6.0000E+01  6.8563E-02  0.0000E+00  1.0000E+00  3.0000E+00  6.8563E-02  3.0454E-03  6.5518E-02  3.8938E-01
  1.7000E+01  6.0000E+01  3.4471E-02  0.0000E+00  2.0000E+00  3.0000E+00  3.4471E-02  1.3086E-03  3.3163E-02  1.9709E-01
  1.7000E+01  6.0000E+01  1.4603E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.4603E-01  1.2221E-02  1.3381E-01  7.9522E-01
  1.7000E+01  9.0000E+01  2.6426E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.6426E-02  7.1186E-05  2.6355E-02  1.5663E-01
  1.7000E+01  9.0000E+01  2.1193E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.1193E-02  3.1557E-05  2.1161E-02  1.2576E-01
  1.7000E+01  9.0000E+01  6.3956E-02  0.0000E+00  3.0000E+00  3.0000E+00  6.3956E-02  3.5737E-04  6.3598E-02  3.7797E-01
  1.7000E+01  1.2000E+02  1.1534E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.1534E-02  1.6640E-06  1.1533E-02  6.8540E-02
  1.7000E+01  1.2000E+02  2.1529E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.1529E-02  7.4206E-07  2.1529E-02  1.2795E-01
  1.7000E+01  1.2000E+02  3.0168E-02  0.0000E+00  3.0000E+00  3.0000E+00  3.0168E-02  9.4297E-06  3.0158E-02  1.7923E-01
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.8000E+01  2.0000E+00  3.7243E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.7243E+00  4.3390E+00 -6.1468E-01 -3.6531E+00
  1.8000E+01  2.0000E+00  4.5835E-01  0.0000E+00  2.0000E+00  3.0000E+00  4.5835E-01  2.0032E-01  2.5803E-01  1.5335E+00
  1.8000E+01  2.0000E+00  1.1602E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1602E+00  8.6227E-01  2.9794E-01  1.7707E+00
  1.8000E+01  5.0000E+00  2.2840E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.2840E+00  2.9803E+00 -6.9635E-01 -4.1385E+00
  1.8000E+01  5.0000E+00  3.2417E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.2417E-01  3.1778E-01  6.3918E-03  3.7987E-02
  1.8000E+01  5.0000E+00  1.1645E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1645E+00  1.4485E+00 -2.8396E-01 -1.6876E+00
  1.8000E+01  1.0000E+01  1.5043E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.5043E+00  1.5936E+00 -8.9298E-02 -5.3070E-01
  1.8000E+01  1.0000E+01  2.8305E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.8305E-01  2.9928E-01 -1.6231E-02 -9.6460E-02
  1.8000E+01  1.0000E+01  1.0611E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.0611E+00  1.4939E+00 -4.3283E-01 -2.5723E+00
  1.8000E+01  1.5000E+01  7.5200E-01  0.0000E+00  1.0000E+00  3.0000E+00  7.5200E-01  8.5215E-01 -1.0015E-01 -5.9519E-01
  1.8000E+01  1.5000E+01  1.3542E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.3542E-01  2.1268E-01 -7.7262E-02 -4.5917E-01
  1.8000E+01  1.5000E+01  8.0086E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.0086E-01  1.1561E+00 -3.5526E-01 -2.1114E+00
  1.8000E+01  2.0000E+01  4.8728E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.8728E-01  4.5566E-01  3.1616E-02  1.8790E-01
  1.8000E+01  2.0000E+01  1.7862E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7862E-01  1.3516E-01  4.3458E-02  2.5827E-01
  1.8000E+01  2.0000E+01  7.9364E-01  0.0000E+00  3.0000E+00  3.0000E+00  7.9364E-01  7.9565E-01 -2.0091E-03 -1.1940E-02
  1.8000E+01  3.0000E+01  3.1137E-01  0.0000E+00  1.0000E+00  3.0000E+00  3.1137E-01  1.3028E-01  1.8109E-01  1.0762E+00
  1.8000E+01  3.0000E+01  1.3963E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.3963E-01  4.6862E-02  9.2763E-02  5.5130E-01
  1.8000E+01  3.0000E+01  6.1293E-01  0.0000E+00  3.0000E+00  3.0000E+00  6.1293E-01  3.1839E-01  2.9454E-01  1.7504E+00
  1.8000E+01  4.5000E+01  1.2314E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.2314E-01  1.9919E-02  1.0322E-01  6.1345E-01
  1.8000E+01  4.5000E+01  5.2491E-02  0.0000E+00  2.0000E+00  3.0000E+00  5.2491E-02  8.1321E-03  4.4359E-02  2.6363E-01
  1.8000E+01  4.5000E+01  2.5152E-01  0.0000E+00  3.0000E+00  3.0000E+00  2.5152E-01  6.6029E-02  1.8550E-01  1.1024E+00
  1.8000E+01  6.0000E+01  6.1908E-02  0.0000E+00  1.0000E+00  3.0000E+00  6.1908E-02  3.0454E-03  5.8862E-02  3.4982E-01
  1.8000E+01  6.0000E+01  3.4343E-02  0.0000E+00  2.0000E+00  3.0000E+00  3.4343E-02  1.3086E-03  3.3034E-02  1.9633E-01
  1.8000E+01  6.0000E+01  1.2934E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.2934E-01  1.2221E-02  1.1712E-01  6.9605E-01
  1.8000E+01  9.0000E+01  2.1030E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.1030E-02  7.1186E-05  2.0959E-02  1.2456E-01
  1.8000E+01  9.0000E+01  2.4894E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.4894E-02  3.1557E-05  2.4862E-02  1.4776E-01
  1.8000E+01  9.0000E+01  5.2757E-02  0.0000E+00  3.0000E+00  3.0000E+00  5.2757E-02  3.5737E-04  5.2399E-02  3.1141E-01
  1.8000E+01  1.2000E+02  7.5896E-03  0.0000E+00  1.0000E+00  3.0000E+00  7.5896E-03  1.6640E-06  7.5880E-03  4.5096E-02
  1.8000E+01  1.2000E+02  2.1924E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.1924E-02  7.4206E-07  2.1923E-02  1.3029E-01
  1.8000E+01  1.2000E+02  2.6129E-02  0.0000E+00  3.0000E+00  3.0000E+00  2.6129E-02  9.4297E-06  2.6119E-02  1.5523E-01
